appid,rank,prev_rank,rank_change
493340,2715,2596,-119
1449260,5658,5539,-119
2334730,5902,5783,-119
4713340,259,139,-120
1602000,1034,914,-120
2644470,1430,1310,-120
1580050,1684,1564,-120
1583320,3404,3284,-120
388080,3739,3619,-120
3218630,5886,5766,-120
1904392,2095,1974,-121
4126220,3487,3366,-121
3106530,6875,6754,-121
1617400,817,695,-122
1796470,1688,1566,-122
1969380,5066,4944,-122
2626860,6037,5915,-122
2254890,1895,1772,-123
2660460,1900,1777,-123
640820,2372,2249,-123
399810,2852,2729,-123
4035810,2922,2799,-123
3732970,4133,4010,-123
99610,5092,4969,-123
2782610,7024,6901,-123
3706810,7835,7712,-123
2552430,786,662,-124
2873660,1070,946,-124
3897800,2118,1994,-124
3483880,3087,2963,-124
1303183,4482,4358,-124
919390,4551,4427,-124
4557350,7654,7530,-124
4476430,7829,7705,-124
1285190,413,288,-125
3778430,856,731,-125
1911520,877,752,-125
2383430,1337,1212,-125
4094190,2270,2145,-125
1004916,9084,8959,-125
1843410,1700,1574,-126
3774330,2244,2118,-126
65800,2246,2120,-126
526060,4500,4374,-126
994730,8834,8708,-126
3871400,262,135,-127
2671070,903,776,-127
1366800,988,861,-127
1548850,2411,2284,-127
1562430,423,295,-128
3609080,728,600,-128
3839850,2117,1989,-128
335670,4731,4603,-128
973810,5737,5609,-128
1440670,7312,7184,-128
955050,7405,7277,-128
965580,1455,1326,-129
982970,2356,2227,-129
3657920,3234,3105,-129
3310530,4029,3900,-129
1148760,5032,4903,-129
3752040,5555,5426,-129
4693270,8123,7994,-129
2950340,585,455,-130
363150,1333,1203,-130
2103140,1434,1304,-130
3800340,2014,1884,-130
2515990,3147,3017,-130
2074240,7872,7742,-130
3115220,648,517,-131
2997230,2242,2111,-131
655500,746,614,-132
20900,855,723,-132
2880730,1855,1723,-132
1238040,4264,4132,-132
3568460,4339,4207,-132
3659280,5103,4971,-132
2272250,932,799,-133
630940,1644,1511,-133
3446920,2607,2474,-133
2786550,2811,2678,-133
1608070,3382,3249,-133
3315580,3564,3431,-133
2348780,5200,5067,-133
2914150,1462,1328,-134
2172260,2281,2147,-134
2799720,2359,2225,-134
3315520,4278,4144,-134
3265290,7018,6884,-134
2904040,814,679,-135
2878450,953,818,-135
1029690,1410,1275,-135
3220060,4045,3910,-135
496432,5466,5331,-135
2101960,418,282,-136
335300,1051,915,-136
4104440,1280,1144,-136
1468720,2105,1969,-136
3091340,6387,6251,-136
4512570,642,505,-137
1336980,733,596,-137
3198890,767,630,-137
4786250,906,769,-137
1004490,4593,4456,-137
4694190,212,74,-138
213670,651,513,-138
476600,1402,1264,-138
3406810,6706,6568,-138
2975950,403,264,-139
1939970,905,766,-139
2701860,1766,1627,-139
2730540,4906,4767,-139
3990800,6039,5900,-139
3672400,593,453,-140
1629520,1022,882,-140
3087270,2217,2077,-140
45760,2249,2109,-140
440820,5030,4890,-140
4869730,7107,6967,-140
3796290,928,787,-141
3480,3432,3291,-141
1782330,4207,4066,-141
312520,962,820,-142
3137350,1119,977,-142
4418610,4185,4043,-142
1496790,632,489,-143
314650,934,791,-143
397900,2030,1887,-143
412830,3671,3528,-143
1940340,1392,1248,-144
601150,2002,1858,-144
2878420,2218,2074,-144
4635190,2978,2834,-144
938560,4305,4161,-144
3817870,9104,8960,-144
3174360,5332,5187,-145
714120,3863,3717,-146
3313720,4564,4418,-146
3285500,6448,6302,-146
931060,1426,1279,-147
2305830,3814,3667,-147
1151170,6082,5935,-147
3662950,7756,7609,-147
265930,1383,1235,-148
1929290,1467,1319,-148
356190,1518,1370,-148
4503630,2201,2053,-148
1076150,6187,6037,-150
1295500,600,449,-151
1090150,2305,2154,-151
1689190,3470,3319,-151
4355970,4262,4111,-151
1162750,848,696,-152
2407270,1041,889,-152
448510,1061,909,-152
2904660,1132,980,-152
1817230,2845,2693,-152
223593,5531,5379,-152
2793950,5619,5467,-152
1859430,5896,5744,-152
15210,8003,7851,-152
3894850,665,512,-153
975370,1442,1289,-153
2239710,1525,1372,-153
4786040,1663,1510,-153
1546670,1707,1554,-153
1201360,4020,3867,-153
389430,1112,958,-154
1249970,1759,1604,-155
531130,1812,1657,-155
3118000,7074,6919,-155
1295500,605,449,-156
3796260,956,800,-156
635260,1636,1480,-156
2161440,3065,2909,-156
3874230,4613,4457,-156
1033060,5090,4934,-156
2945640,5164,5008,-156
3332600,5369,5213,-156
330020,1310,1153,-157
1931910,2035,1878,-157
2730870,2143,1986,-157
595520,3533,3376,-157
1336490,1301,1143,-158
47410,2688,2530,-158
3544250,5209,5051,-158
4805300,347,188,-159
4786220,1149,990,-159
1671570,2503,2344,-159
1209471,2760,2601,-159
4371680,6093,5934,-159
214950,957,797,-160
2508780,2601,2441,-160
1811990,2808,2648,-160
3398380,3345,3185,-160
3663420,4975,4815,-160
1142330,7125,6965,-160
1340990,717,556,-161
3889960,1656,1495,-161
4314650,2621,2460,-161
3450550,4723,4562,-161
1000717,5106,4945,-161
2825530,677,515,-162
10180,1173,1011,-162
1348661,1835,1673,-162
1839880,6383,6221,-162
1135280,1779,1616,-163
2066020,1814,1651,-163
3127280,2023,1859,-164
1455630,2481,2317,-164
2497920,4827,4663,-164
3616550,5557,5393,-164
2066550,1652,1487,-165
4080030,1653,1488,-165
2502780,2029,1864,-165
2498570,2701,2536,-165
327070,1259,1093,-166
590380,2019,1853,-166
1003890,6347,6181,-166
926990,560,393,-167
4786240,1145,978,-167
1520470,1857,1690,-167
962750,3692,3525,-167
658850,3750,3583,-167
3734890,4685,4518,-167
3335220,6296,6129,-167
3722660,6991,6824,-167
3920610,614,446,-168
2123890,1004,836,-168
4178020,2306,2138,-168
2696090,3461,3293,-168
3662460,4400,4232,-168
57300,5303,5135,-168
2253840,7334,7166,-168
933110,914,745,-169
1235746,2783,2614,-169
4111370,2883,2714,-169
3839250,4666,4497,-169
1238840,1352,1182,-170
2820820,2756,2586,-170
1318690,3231,3061,-170
1341900,7914,7744,-170
4466620,1104,933,-171
203140,1204,1033,-171
302670,1545,1374,-171
2457220,1711,1540,-171
3871360,1768,1597,-171
3398110,2572,2401,-171
2427742,3646,3475,-171
4271160,3687,3516,-171
2112740,4246,4075,-171
1121580,5476,5305,-171
2213700,670,498,-172
1303182,1648,1476,-172
4651220,463,290,-173
2939040,635,462,-173
4563790,747,574,-173
4785990,1693,1520,-173
3172440,5283,5110,-173
327030,1018,844,-174
3260810,1796,1622,-174
1314563,2208,2034,-174
1640300,2457,2283,-174
3151270,7656,7482,-174
1588550,1244,1069,-175
1983620,1733,1558,-175
1170950,1933,1758,-175
2399160,4687,4512,-175
1843540,5180,5005,-175
2259310,5570,5395,-175
327173,7016,6841,-175
4496580,1390,1214,-176
4427400,2671,2495,-176
1343500,5891,5715,-176
1771980,1561,1384,-177
2496180,2285,2108,-177
957960,5610,5433,-177
4535490,8078,7901,-177
3837350,807,629,-178
4786230,1406,1228,-178
1735700,1687,1509,-178
2710650,7706,7528,-178
4427390,1764,1585,-179
521890,2538,2359,-179
2209650,2694,2515,-179
4255580,4384,4205,-179
3829620,4404,4225,-179
2819470,680,500,-180
1368572,3184,3004,-180
1866180,4035,3855,-180
246840,6872,6692,-180
2803490,790,609,-181
3106720,1975,1794,-181
391570,2106,1925,-181
3316940,2613,2432,-181
4481530,2693,2512,-181
39680,8007,7826,-181
2100431,1937,1755,-182
4062430,2264,2082,-182
518920,7008,6826,-182
1357210,822,639,-183
2958440,2669,2486,-183
3191030,3047,2864,-183
1270540,3240,3057,-183
3863760,738,554,-184
297130,1572,1388,-184
848450,1755,1571,-184
3450970,1790,1606,-184
493190,3757,3573,-184
3524240,4287,4103,-184
4165310,5215,5031,-184
3503440,7193,7009,-184
361420,1191,1006,-185
2382520,1576,1391,-185
4786050,1660,1475,-185
3333670,2480,2295,-185
474210,3987,3802,-185
1573360,1299,1112,-187
1093700,1771,1584,-187
4496600,1984,1797,-187
2489330,3213,3026,-187
3371240,3597,3410,-187
1879380,6853,6666,-187
4872650,1605,1417,-188
4786010,1661,1473,-188
2506160,1867,1679,-188
1774580,2317,2129,-188
490110,2366,2178,-188
388477,7991,7803,-188
3330210,524,335,-189
2415010,1645,1456,-189
2138090,2185,1996,-189
1477840,4372,4183,-189
3124580,7189,7000,-189
2288150,853,663,-190
2208570,1028,838,-190
973760,1058,868,-190
4786270,1359,1169,-190
3862670,1367,1177,-190
3417840,1632,1442,-190
2521170,2630,2440,-190
2445280,2771,2581,-190
744190,4294,4104,-190
2058881,8534,8344,-190
3871410,391,200,-191
601510,445,254,-191
383980,2101,1910,-191
780290,2640,2449,-191
4529160,2814,2623,-191
4249120,1731,1539,-192
4935090,3737,3545,-192
2780980,1158,965,-193
286690,3587,3394,-193
3562810,7308,7115,-193
4157990,801,607,-194
1017900,2833,2639,-194
3524750,4485,4291,-194
1607890,1211,1016,-195
1677740,1563,1368,-195
550470,1124,928,-196
3265060,7227,7031,-196
4226770,1121,924,-197
4744690,2510,2313,-197
2646320,2746,2549,-197
2969170,5589,5392,-197
3839,8582,8385,-197
2698780,1423,1225,-198
784150,1504,1306,-198
794860,2866,2668,-198
362620,3007,2809,-198
2271930,4659,4461,-198
2125090,5348,5150,-198
1325200,647,448,-199
2646130,3776,3577,-199
1368571,5781,5582,-199
1268630,9012,8813,-199
2477340,1705,1505,-200
2973290,2522,2322,-200
1238060,2945,2745,-200
4020490,6364,6164,-200
4835530,426,225,-201
1164940,693,492,-201
829110,827,626,-201
3058630,1066,865,-201
367500,1878,1677,-201
3301060,1907,1706,-201
1812860,3044,2843,-201
2138610,5454,5253,-201
1995520,1187,985,-202
325610,1397,1195,-202
1048370,6280,6078,-202
4038930,809,606,-203
1411910,1334,1131,-203
4508320,3003,2800,-203
2513280,3097,2894,-203
1517290,4325,4122,-203
4775410,5623,5420,-203
1349400,5928,5725,-203
944080,6933,6730,-203
1158100,2700,2496,-204
1769710,6762,6558,-204
1629000,6906,6702,-204
460920,1340,1135,-205
1239080,1536,1331,-205
4601770,2062,1857,-205
3266090,2086,1881,-205
4740880,3045,2840,-205
4293110,8070,7865,-205
1465460,955,749,-206
4786000,1620,1414,-206
540710,4164,3958,-206
3698790,8773,8567,-206
1272320,1086,879,-207
379430,1166,959,-207
3035500,3011,2804,-207
319630,1476,1268,-208
3952720,1972,1764,-208
3871340,2642,2434,-208
2523890,4070,3862,-208
1610690,7619,7411,-208
3837800,9100,8892,-208
1097430,564,355,-209
1271700,1298,1089,-209
2015880,4200,3991,-209
3292260,5836,5627,-209
4699920,2269,2059,-210
719890,3578,3368,-210
994280,3998,3788,-210
532110,4456,4246,-210
1654660,5458,5248,-210
2910160,6856,6646,-210
3375780,1453,1242,-211
463530,2432,2221,-211
57900,3306,3095,-211
952860,3766,3555,-211
3996090,8087,7876,-211
4741040,713,501,-212
3966020,1838,1626,-212
914750,3176,2964,-212
4157970,1424,1211,-213
1092660,1466,1253,-213
2792180,1949,1736,-213
1076850,3331,3118,-213
1839810,6428,6215,-213
489630,701,487,-214
324800,1450,1236,-214
267530,1685,1471,-214
1169040,1892,1678,-214
1632490,2178,1964,-214
2593370,2996,2782,-214
17440,3222,3008,-214
518150,7202,6988,-214
3646460,1596,1381,-215
2956680,1805,1590,-215
4194800,2698,2483,-215
1948800,3553,3338,-215
463720,5931,5716,-215
3962270,6734,6519,-215
1763250,1038,822,-216
3412160,1349,1133,-216
2183930,2102,1886,-216
1057090,2314,2098,-216
2291760,2848,2632,-216
233860,1093,876,-217
2157560,1595,1378,-217
3362550,2854,2637,-217
2857120,3206,2989,-217
4383880,2060,1842,-218
1178490,3365,3147,-218
2183670,5446,5228,-218
2197680,5848,5630,-218
2776450,7376,7158,-218
1016800,1085,866,-219
1209470,2568,2349,-219
4020880,8100,7881,-219
1850670,8340,8121,-219
1233260,1444,1224,-220
1509960,1606,1386,-220
304930,2387,2167,-220
481090,3410,3190,-220
512900,4260,4040,-220
1590910,1279,1058,-221
1649950,1380,1159,-221
622450,2004,1783,-221
2272900,2649,2428,-221
1245560,4085,3864,-221
2489020,4638,4417,-221
1901370,5828,5607,-221
3690010,6419,6198,-221
3548580,926,704,-222
1909950,1094,872,-222
1084020,4249,4027,-222
828790,7545,7323,-222
2769240,4530,4307,-223
2502240,5179,4956,-223
3833090,5569,5346,-223
641320,948,724,-224
544730,2039,1815,-224
3543180,2590,2366,-224
1330470,3542,3318,-224
3260210,5350,5126,-224
2521380,6409,6185,-224
2821610,785,560,-225
1686940,1817,1592,-225
843380,2729,2504,-225
215100,4257,4032,-225
1636030,6861,6636,-225
2377930,1503,1277,-226
3828610,3389,3163,-226
954740,4473,4247,-226
4033080,5423,5197,-226
1161170,5906,5680,-226
758870,3398,3171,-227
1576410,5173,4946,-227
4911900,5889,5662,-227
209650,2268,2040,-228
978300,4201,3973,-228
3596770,4444,4216,-228
4169770,6841,6613,-228
4018950,2209,1980,-229
1333570,8431,8202,-229
3731020,1133,903,-230
4786030,1792,1562,-230
2701090,1981,1751,-230
275390,7320,7090,-230
1202130,971,740,-231
4242820,1978,1747,-231
2748340,2149,1918,-231
2891710,2504,2273,-231
3915680,2551,2320,-231
824550,2578,2347,-231
2782050,3815,3584,-231
2155180,3917,3686,-231
1620340,5378,5147,-231
4635200,1541,1309,-232
4249110,1799,1567,-232
1723950,2539,2307,-232
1444480,1246,1013,-233
4439280,3091,2858,-233
1777620,5038,4805,-233
1798010,8472,8239,-233
429050,1514,1280,-234
1209460,1696,1462,-234
3244800,3218,2984,-234
1146830,2855,2620,-235
1149440,3637,3402,-235
4395300,4172,3937,-235
4182480,5967,5732,-235
590830,1343,1107,-236
1207650,1535,1299,-236
1235720,2448,2212,-236
2941710,983,746,-237
4249140,2684,2447,-237
3501070,1098,860,-238
310950,2159,1921,-238
3928720,4429,4191,-238
2475260,5513,5275,-238
4439840,8656,8418,-238
225260,933,694,-239
315210,1194,955,-239
3124550,3705,3466,-239
2793370,7197,6958,-239
2914640,7561,7322,-239
1036890,1232,992,-240
2059190,1936,1696,-240
2380050,2462,2222,-240
423364,7694,7454,-240
1744780,8344,8104,-240
1448440,844,603,-241
1520620,1774,1533,-241
566050,5831,5590,-241
2393240,6352,6111,-241
3034940,7031,6790,-241
2803600,1134,892,-242
2624870,1288,1046,-242
2471100,1501,1259,-242
3400930,1734,1492,-242
1422130,2788,2546,-242
4206910,5926,5684,-242
325724,1599,1356,-243
2659380,4240,3997,-243
1147860,2483,2239,-244
1104880,2648,2404,-244
48720,8126,7882,-244
2144740,916,671,-245
250520,5230,4985,-245
3592130,8622,8377,-245
3314060,1979,1733,-246
239820,2655,2409,-246
1648541,4857,4611,-246
1343070,917,670,-247
7670,2917,2670,-247
4249150,3317,3070,-247
651500,5576,5329,-247
3155290,8013,7766,-247
818320,1482,1234,-248
464060,1492,1244,-248
3765010,1553,1305,-248
726840,1856,1608,-248
674940,1904,1656,-248
4241680,2836,2588,-248
287700,1192,943,-249
232090,1953,1704,-249
3219180,2627,2378,-249
1392820,6559,6310,-249
518060,7121,6872,-249
47899,8323,8074,-249
4348800,2089,1839,-250
3063250,2191,1941,-250
2961530,2446,2196,-250
1728660,7673,7423,-250
3950020,543,292,-251
3815550,566,315,-251
2737070,1110,859,-251
1029780,1537,1286,-251
228280,2179,1928,-251
1591530,2262,2011,-251
4129920,3254,3003,-251
1325890,4179,3928,-251
894710,8633,8382,-251
4796640,481,229,-252
1335790,1519,1267,-252
4249130,2034,1782,-252
2207100,7917,7665,-252
3499380,1276,1023,-253
2238470,1378,1125,-253
1515210,2015,1762,-253
617480,2142,1889,-253
698670,2696,2443,-253
2364580,2745,2492,-253
3167550,3280,3027,-253
4876910,3406,3153,-253
65930,5701,5448,-253
3922100,1666,1412,-254
3146530,1925,1671,-254
2430400,2431,2177,-254
1684930,3268,3014,-254
1643210,6124,5870,-254
2633870,6873,6619,-254
352400,929,674,-255
1138190,4081,3826,-255
2064720,5480,5225,-255
3531260,9180,8925,-255
2133850,579,323,-256
4297840,967,711,-256
3710980,3695,3439,-256
2597810,4125,3869,-256
1530640,3807,3550,-257
619680,4413,4156,-257
3255380,4590,4333,-257
2712950,6096,5839,-257
1277930,7403,7146,-257
214510,1079,821,-258
333640,1592,1334,-258
4174310,1794,1536,-258
2324290,3293,3035,-258
4579010,3669,3411,-258
1303184,5532,5274,-258
640590,2506,2247,-259
3696620,8755,8496,-259
3178350,975,715,-260
1299591,5220,4960,-260
262410,5392,5132,-260
4496530,1619,1358,-261
1021110,2887,2626,-261
388470,3172,2911,-261
4597380,5031,4770,-261
2608340,6329,6068,-261
3968160,499,237,-262
2230980,704,442,-262
3160090,1081,819,-262
71250,3643,3381,-262
3976500,2067,1804,-263
2920570,2860,2597,-263
748300,5798,5535,-263
1604270,783,519,-264
3833760,3194,2930,-264
770810,3250,2986,-264
785300,5162,4898,-264
498870,6473,6209,-264
916440,1026,761,-265
2303350,2475,2210,-265
32370,2724,2459,-265
2553940,6749,6484,-265
2307350,1400,1134,-266
1158850,1789,1523,-266
1205600,6113,5847,-266
831560,1386,1119,-267
2302660,2380,2113,-267
597760,2784,2517,-267
1843760,6061,5793,-268
3951650,806,537,-269
1210320,2308,2039,-269
4256690,6121,5851,-270
3769130,3556,3285,-271
3377850,4474,4203,-271
1145960,6049,5778,-271
3663880,8477,8206,-271
2918300,7715,7443,-272
1377080,9162,8890,-272
3021100,1078,805,-273
1449690,1560,1287,-273
2400770,3871,3598,-273
2478970,5542,5269,-273
782250,7404,7131,-273
2433630,2477,2203,-274
2828860,2531,2257,-274
2862860,1567,1292,-275
3990820,2394,2119,-275
1386780,2647,2372,-275
291650,3207,2932,-275
578330,1226,950,-276
1293160,1413,1137,-276
1360000,5937,5661,-276
3172700,6177,5901,-276
2237970,5857,5580,-277
2111630,533,255,-278
3681810,992,714,-278
485380,3180,2902,-278
2076140,3274,2996,-278
2233120,4960,4682,-278
404010,3620,3341,-279
3431040,1726,1446,-280
2328760,1879,1599,-280
1445790,2926,2646,-280
2191280,1823,1542,-281
4643090,2939,2658,-281
1198470,3279,2998,-281
1061910,5351,5070,-281
3198850,1327,1045,-282
2982320,2123,1841,-282
4349830,2556,2274,-282
1238000,3300,3018,-282
2436842,3793,3511,-282
666570,6500,6218,-282
2617770,1477,1194,-283
467980,4101,3818,-283
4157170,4519,4236,-283
1273400,1181,897,-284
3871380,2133,1849,-284
3884830,3869,3585,-284
3399780,7192,6908,-284
1611940,2077,1792,-285
893680,2861,2576,-285
1170060,5809,5524,-285
4369830,6294,6009,-285
4097630,857,571,-286
546560,1003,717,-286
1286580,1546,1260,-286
3260820,2846,2560,-286
1134710,6249,5963,-286
2013360,1111,824,-287
2317930,1365,1078,-287
690640,1927,1640,-287
1944430,4383,4096,-287
3874110,7323,7036,-287
4496640,2416,2128,-288
3623820,6193,5905,-288
1361320,1468,1179,-289
2477660,1562,1273,-289
493490,1941,1652,-289
1718870,3492,3203,-289
1079260,4704,4415,-289
1338580,5057,4768,-289
2417470,1216,926,-290
4572790,1809,1519,-290
695680,2006,1716,-290
3799610,2241,1951,-290
130,5449,5159,-290
3663890,2237,1946,-291
2304440,3718,3427,-291
4037750,1074,782,-292
4037760,1309,1017,-292
594330,2451,2159,-292
924970,2754,2462,-292
1458151,3302,3010,-292
1108410,5253,4961,-292
40960,5653,5361,-292
2532370,2301,2008,-293
3759670,3933,3640,-293
2069310,1294,1000,-294
4262310,3667,3373,-294
2253841,7352,7058,-294
2276930,7697,7403,-294
236110,1445,1150,-295
3953520,1876,1581,-295
234140,2675,2380,-295
3296830,6581,6286,-295
2019790,6609,6314,-295
509980,1649,1353,-296
644930,2267,1971,-296
3884020,2657,2361,-296
3592600,4356,4060,-296
858820,1849,1552,-297
2313550,3507,3210,-297
1159830,6206,5909,-297
2668430,1642,1344,-298
3673150,1721,1423,-298
3155570,3884,3586,-298
4562150,5178,4880,-298
3663040,6353,6055,-298
925580,1964,1665,-299
1421250,4345,4046,-299
4791020,6073,5774,-299
2706170,3236,2936,-300
2015270,4186,3886,-300
4139450,7026,6726,-300
360740,7236,6936,-300
1853470,7795,7495,-300
3597180,8742,8442,-300
2452280,1720,1419,-301
501300,2717,2416,-301
1454970,1786,1484,-302
610180,2182,1880,-302
2918310,2565,2263,-302
2436841,3439,3137,-302
242700,2227,1924,-303
3690490,2321,2018,-303
3469750,4678,4375,-303
1154760,5519,5216,-303
2495100,1227,923,-304
4549610,2205,1901,-304
2647830,4896,4592,-304
3570060,7209,6905,-304
257371,7326,7022,-304
261640,1330,1025,-305
469600,2540,2235,-305
4540370,2261,1955,-306
637090,3027,2721,-306
3496000,2110,1803,-307
866140,2375,2068,-307
2977430,5981,5674,-307
6860,2278,1970,-308
1341160,4158,3850,-308
254480,6250,5942,-308
1335200,607,298,-309
1258080,944,635,-309
498240,4296,3987,-309
1608290,4504,4195,-309
1442810,6265,5956,-309
615120,6902,6593,-309
2676380,7854,7545,-309
4223300,1251,941,-310
1367080,1451,1141,-310
3230400,1957,1647,-310
4700,2215,1905,-310
4528540,4306,3996,-310
885970,1819,1508,-311
1674170,2423,2112,-311
2765320,2473,2162,-311
1481170,2629,2318,-311
2235200,3723,3412,-311
225160,3812,3501,-311
2131680,1115,803,-312
456670,6585,6273,-312
2909400,1625,1312,-313
1055540,5091,4778,-313
2853950,6851,6538,-313
853360,7464,7151,-313
285160,1300,986,-314
235460,1313,999,-314
3652820,2347,2033,-314
1051620,4936,4621,-315
669330,1547,1231,-316
3500680,4629,4313,-316
2524070,7689,7373,-316
1511630,1591,1274,-317
621060,2236,1919,-317
1383640,6475,6158,-317
3508910,2222,1904,-318
1841240,3539,3221,-318
3130740,3658,3340,-318
1343670,3738,3420,-318
1933000,4829,4511,-318
4249850,514,195,-319
3035570,1505,1186,-319
1619310,1987,1668,-319
3363680,3990,3671,-319
3662500,8009,7690,-319
3793540,2733,2412,-321
1333350,1118,796,-322
35140,1532,1210,-322
2922520,3282,2960,-322
3316670,7974,7652,-322
1983710,8857,8535,-322
552520,1314,991,-323
3210350,1952,1629,-323
3364840,2393,2070,-323
2730970,2807,2484,-323
3596700,1924,1600,-324
1415692,3080,2756,-324
200260,1236,911,-325
1888350,1393,1068,-325
2689210,2890,2565,-325
2690330,3029,2704,-325
3390880,5023,4698,-325
658620,5222,4897,-325
1451050,6051,5726,-325
2379740,1068,742,-326
3767740,2873,2547,-326
428550,4535,4209,-326
3453200,5550,5224,-326
376680,5948,5622,-326
1059990,2954,2627,-327
3204800,3378,3051,-327
946030,5083,4756,-327
348550,7806,7479,-327
3967470,4660,4332,-328
4623170,2806,2477,-329
3855540,1945,1615,-330
2671080,4812,4482,-330
1604000,4942,4612,-330
612470,4953,4623,-330
624270,5236,4906,-330
2631880,5432,5102,-330
367450,1109,778,-331
3752270,3170,2839,-331
2322660,4162,3831,-331
3585800,4224,3893,-331
1299530,4381,4050,-331
6800,5684,5353,-331
