rank,appid
8441,2303800
8442,1135910
8443,607880
8444,22180
8445,2144761
8446,4614240
8447,1895350
8448,1465430
8449,769560
8450,3105890
8451,394310
8452,1896390
8453,7600
8454,72730
8455,324160
8456,2513490
8457,2351560
8458,2139130
8459,2195610
8460,4769800
8461,473950
8462,3765180
8463,861540
8464,2800250
8465,1192900
8466,658260
8467,1761780
8468,3332310
8469,3484640
8470,804700
8471,2081053
8472,1511780
8473,959520
8474,2873460
8475,4267540
8476,3989250
8477,3692070
8478,1325400
8479,2195140
8480,3212530
8481,3599480
8482,67370
8483,801980
8484,1194700
8485,953020
8486,3689850
8487,3846090
8488,1330660
8489,1522870
8490,774201
8491,4216710
8492,3669740
8493,1523720
8494,1355090
8495,258760
8496,3743410
8497,1570010
8498,235800
8499,573470
8500,3725910
8501,3713760
8502,2517220
8503,3373370
8504,1917160
8505,3579810
8506,648100
8507,237800
8508,1775490
8509,3579800
8510,4849720
8511,898720
8512,1832910
8513,508550
8514,2222640
8515,2193720
8516,239120
8517,1704470
8518,2862440
8519,3132660
8520,1495860
8521,1853470
8522,2338680
8523,4345150
8524,2194030
8525,2167454
8526,2325780
8527,1269690
8528,99300
8529,2289450
8530,552080
8531,698540
8532,1907590
8533,1056780
8534,2727380
8535,3093020
8536,1605810
8537,843260
8538,2336980
8539,388980
8540,4185580
8541,2756770
8542,1724940
8543,1025440
8544,2160330
8545,2814020
8546,2578910
8547,501590
8548,1542390
8549,3432750
8550,2849680
8551,33320
8552,2727370
8553,508401
8554,25800
8555,1220150
8556,411910
8557,999220
8558,2755940
8559,2842590
8560,4535550
8561,2610880
8562,3389200
8563,3265830
8564,4635790
8565,760890
8566,1833990
8567,248860
8568,226667
8569,2398170
8570,2144740
8571,2816950
8572,1303193
8573,3621700
8574,612470
8575,251150
8576,4211860
8577,256320
8578,236690
8579,842100
8580,3113990
8581,2604510
8582,450812
8583,3623530
8584,4457550
8585,1227690
8586,1663220
8587,1136380
8588,33930
8589,1802470
8590,3231520
8591,3532180
8592,4476610
8593,3252360
8594,3805270
8595,206500
8596,3185630
8597,1475850
8598,280160
8599,3237920
8600,726840
8601,726840
8602,3609830
8603,4323290
8604,1880832
8605,2355150
8606,1635450
8607,3482510
8608,579840
8609,4270280
8610,1241550
8611,1122340
8612,559430
8613,1697880
8614,4100510
8615,406290
8616,2153610
8617,480631
8618,2654860
8619,1861880
8620,1338330
8621,396900
8622,1178830
8623,2445660
8624,1141100
8625,3663340
8626,438140
8627,1043340
8628,3702930
8629,4355450
8630,4453290
8631,3567040
8632,4787410
8633,495480
8634,1500740
8635,832500
8636,666570
8637,2387880
8638,1905940
8639,4200480
8640,323320
8641,2873550
8642,3812790
8643,4093800
8644,2655000
8645,662351
8646,3656930
8647,2916200
8648,1856030
8649,2806770
8650,2312770
8651,297860
8652,868520
8653,4899790
8654,2790660
8655,836450
8656,434065
8657,1792940
8658,3740110
8659,773500
8660,277830
8661,2137220
8662,3979350
8663,1544410
8664,1766020
8665,1296400
8666,39160
8667,3585230
8668,752900
8669,3079970
8670,1517030
8671,4555100
8672,2832280
8673,2795280
8674,3073420
8675,1278060
8676,4122990
8677,2064810
8678,4122860
8679,1535610
8680,721340
8681,2384074
8682,4128590
8683,2726450
8684,2487340
8685,2106520
8686,1618290
8687,2653470
8688,4357080
8689,2969720
8690,2615670
8691,3446200
8692,770100
8693,579180
8694,1933930
8695,3521410
8696,3662650
8697,876650
8698,311340
8699,1547670
8700,920564
8701,3723050
8702,3996820
8703,1127840
8704,4744160
8705,2109370
8706,4171170
8707,3597180
8708,2520980
8709,2431880
8710,2290790
8711,2328750
8712,3700470
8713,3700
8714,3104020
8715,1034860
8716,773370
8717,565040
8718,339230
8719,1238820
8720,3702300
8721,1462570
8722,1990110
8723,97130
8724,4179260
8725,2277090
8726,3279940
8727,1702390
8728,4609180
8729,1649010
8730,4419980
8731,3839300
8732,3608300
8733,2868420
8734,3854110
8735,440880
8736,3905410
8737,2275940
8738,3696760
8739,3286290
8740,3176850
8741,64000
8742,4753970
8743,808910
8744,2696230
8745,4733940
8746,2833640
8747,569530
8748,1456210
8749,2659960
8750,1218280
8751,2499800
8752,434460
8753,965320
8754,518910
8755,4001570
8756,3069630
8757,1585811
8758,924980
8759,3636440
8760,2374670
8761,2674650
8762,2794770
8763,576770
8764,2377450
8765,3794600
8766,359495
8767,3734400
8768,2505120
8769,1597980
8770,615770
8771,598550
8772,298240
8773,2514660
8774,2815510
8775,2587610
8776,2989140
8777,3204120
8778,863570
8779,3453350
8780,1136370
8781,992175
8782,2364560
8783,1373510
8784,2113900
8785,4124670
8786,2384075
8787,2960500
8788,641780
8789,2552440
8790,1046660
8791,405640
8792,2161370
8793,2758000
8794,1930
8795,1517202
8796,3697560
8797,644540
8798,3662880
8799,1227530
8800,3051730
8801,1917850
8802,2084720
8803,203350
8804,880850
8805,844260
8806,898890
8807,4071040
8808,1437750
8809,1756130
8810,3135200
8811,4355470
8812,1724942
8813,1958220
8814,4085120
8815,2013730
8816,2827960
8817,2081520
8818,2064610
8819,3087240
8820,2399330
8821,3021630
8822,2817410
8823,2208530
8824,2223840
8825,3960150
8826,4837990
8827,2521400
8828,3350750
8829,13580
8830,3043580
8831,1155980
8832,1273440
8833,1767560
8834,3696780
8835,2177500
8836,3376990
8837,4123660
8838,3256020
8839,1859360
8840,1742360
8841,2820110
8842,4062350
8843,2014790
8844,239200
8845,2734270
8846,2480100
8847,2119660
8848,966680
8849,411300
8850,362870
8851,1814170
8852,2309400
8853,3043470
8854,4028400
8855,2805850
8856,991270
8857,2334534
8858,7110
8859,2658920
8860,2370406
8861,2187290
8862,1125020
8863,3149370
8864,2348930
8865,758190
8866,2203420
8867,3333260
8868,1084520
8869,3314520
8870,3107900
8871,439490
8872,445310
8873,1369340
8874,758770
8875,3275880
8876,4094120
8877,2202028
8878,544390
8879,4532140
8880,849100
8881,1257200
8882,3796960
8883,1724320
8884,1553000
8885,2125160
8886,3643120
8887,589530
8888,1883090
8889,683940
8890,3227830
8891,3550840
8892,453280
8893,1604380
8894,339790
8895,2934390
8896,4017960
8897,3087220
8898,937891
8899,25890
8900,3367520
8901,4707900
8902,3076620
8903,272230
8904,1499120
8905,2708210
8906,4270290
8907,4030770
8908,1250250
8909,3124550
8910,752470
8911,3663880
8912,2224690
8913,749960
8914,3957810
8915,1922740
8916,1011940
8917,1203630
8918,1822450
8919,2661580
8920,561140
8921,1812860
8922,240340
8923,405360
8924,1478340
8925,1677120
8926,2392520
8927,671510
8928,955740
8929,225020
8930,1462460
8931,3890400
8932,233290
8933,1374930
8934,398850
8935,1380220
8936,4499390
8937,745880
8938,3692240
8939,3492710
8940,3098470
8941,3219580
8942,2957130
8943,1074080
8944,810500
8945,1135436
8946,651440
8947,1069690
8948,1213300
8949,694330
8950,264080
8951,3458620
8952,736770
8953,3077570
8954,2665270
8955,446020
8956,2529520
8957,1558990
8958,1059900
8959,1619520
8960,731040
8961,300550
8962,202530
8963,2521380
8964,3030670
8965,1622221
8966,3850610
8967,1070580
8968,1933980
8969,3740010
8970,511740
8971,32650
8972,1978590
8973,801860
8974,593280
8975,1269370
8976,3003800
8977,440540
8978,4661240
8979,3540990
8980,2515240
8981,994280
8982,2914730
8983,2981720
8984,3930150
8985,4249770
8986,2736420
8987,624970
8988,4218810
8989,3363270
8990,4678720
8991,4291890
8992,1286350
8993,4399490
8994,2375530
8995,2757260
8996,3573430
8997,2278351
8998,3165690
8999,3337290
9000,1454160
9001,363530
9002,2709470
9003,979710
9004,2767520
9005,2420240
9006,2089060
9007,3524320
9008,2990640
9009,2543510
9010,2389040
9011,4314010
9012,3164960
9013,1981820
9014,3462600
9015,2197327
9016,3216500
9017,3117110
9018,635940
9019,3564550
9020,1235765
9021,3918090
9022,589500
9023,31900
9024,4111390
9025,3444650
9026,1300710
9027,1983260
9028,4604760
9029,3142330
9030,4530880
9031,1573100
9032,4489310
9033,1809490
9034,2516170
9035,853450
9036,2095300
9037,911430
9038,694770
9039,1385290
9040,886900
9041,50620
9042,2867650
9043,2528040
9044,2704110
9045,1906771
9046,2678070
9047,2074620
9048,1131920
9049,4145030
9050,1681880
9051,2300920
9052,2362420
9053,560170
9054,1426010
9055,1140000
9056,748360
9057,3782180
9058,1206410
9059,1483730
9060,2302990
9061,1437400
9062,3950710
9063,3117530
9064,4372140
9065,1003310
9066,638200
9067,1612760
9068,2581050
9069,4166050
9070,919370
9071,954740
9072,3265060
9073,283960
9074,2948680
9075,395200
9076,2745110
9077,1214670
9078,2487060
9079,241600
9080,653060
9081,3800420
9082,950740
9083,3966190
9084,3739300
9085,320140
9086,1694430
9087,3954850
9088,3674980
9089,4110130
9090,981430
9091,4066390
9092,2893560
9093,419480
9094,378540
9095,1697700
9096,33120
9097,3323700
9098,733790
9099,1578220
9100,1749750
9101,1143840
9102,601430
9103,1890740
9104,4300660
9105,3777300
9106,3064060
9107,2231950
9108,92800
9109,330720
9110,2461440
9111,2191950
9112,983350
9113,1926520
9114,1654382
9115,615780
9116,2361000
9117,1992700
9118,1151440
9119,3861120
9120,1089840
9121,3717930
9122,2202291
9123,1605250
9124,2250440
9125,3433610
9126,4164380
9127,2622820
9128,857680
9129,623090
9130,3046830
9131,2797340
9132,258520
9133,431600
9134,973760
9135,4838020
9136,1346020
9137,1732430
9138,2546690
9139,2322560
9140,1452250
9141,301120
9142,1875320
9143,4181620
9144,894940
9145,4446510
9146,2781750
9147,1477940
9148,3301460
9149,4240090
9150,721030
9151,202310
9152,1189870
9153,620590
9154,2750000
9155,699330
9156,3883890
9157,2396490
9158,1019931
9159,1367320
9160,992172
9161,3656560
9162,2167451
9163,1178220
9164,348550
9165,978960
9166,1316680
9167,3714670
9168,3748640
9169,2408350
9170,1936810
9171,702120
9172,1282531
9173,704710
9174,2511190
9175,1991860
9176,1985930
9177,945770
9178,70400
9179,1955230
9180,3408020
9181,313430
9182,3060170
9183,1196150
9184,4160230
9185,2955910
9186,1461050
9187,15300
9188,928960
9189,1847510
9190,1033420
9191,1357160
9192,1665190
9193,3917380
9194,1088000
9195,609320
9196,2707110
